Snapshot_Month,App_Name,Total_Volume_Mn,Total_Value_Cr,Network_Volume,Market_Share_Pct,Market_Share_Squared
2024-04-01,Karur Vysya Bank Apps,0.05,18.94,13304.51,0.00037581241248268446,1.4123496937605537e-07
2024-04-01,MakeMyTrip,0.04,19.32,13304.51,0.00030064992998614755,9.039038040067543e-08
2024-04-01,Go Niyo,0.04,16.77,13304.51,0.00030064992998614755,9.039038040067543e-08
2024-04-01,Equitas Small Finance Bank Apps,0.03,25.52,13304.51,0.00022548744748961065,5.084458897537992e-08
2024-04-01,Punjab Sind Bank Apps,0.03,12.15,13304.51,0.00022548744748961065,5.084458897537992e-08
2024-04-01,Allahabad Bank Apps,0.02,6.18,13304.51,0.00015032496499307378,2.2597595100168857e-08
2024-04-01,Fave,0.02,1.16,13304.51,0.00015032496499307378,2.2597595100168857e-08
2024-04-01,Cheq,0.01,1.13,13304.51,7.516248249653689e-05,5.649398775042214e-09
2024-05-01,PhonePe,6831.92,1033588.8,13884.630000000001,49.20491219427525,2421.1233840463374
2024-05-01,Google Pay,5219.56,723315.7,13884.630000000001,37.59235932106221,1413.1854793238529
2024-05-01,Paytm (OCL),1140.01,124704.8,13884.630000000001,8.210589695224142,67.41378314332087
2024-05-01,Cred,140.08,47547.15,13884.630000000001,1.0088853646082034,1.0178496789206275
2024-05-01,Amazon Pay,68.34,7419.41,13884.630000000001,0.4921989278792449,0.24225978460547812
2024-05-01,Axis Bank Apps,64.08,5910.2,13884.630000000001,0.46151751973225064,0.21299842101980834
2024-05-01,ICICI Bank Apps,52.1,28444.03,13884.630000000001,0.375235062079436,0.1408013518137582
2024-05-01,FamApp by Trio,50.1,630.89,13884.630000000001,0.3608306451090162,0.1301987544497888
2024-05-01,Kotak Mahindra Bank Apps,43.41,6178.23,13884.630000000001,0.31264787034296193,0.09774869082998953
2024-05-01,WhatsApp,36.45,2938.72,13884.630000000001,0.26252049928590104,0.06891701254531878
2024-05-01,HDFC Bank Apps,35.43,8104.44,13884.630000000001,0.2551742466309869,0.06511389614369174
2024-05-01,Navi,29.72,958.09,13884.630000000001,0.21404963618043832,0.04581724674897801
2024-05-01,BHIM,23.43,8095.99,13884.630000000001,0.16874774480846808,0.028475801377943866
2024-05-01,Yes Bank Apps,22.75,10971.64,13884.630000000001,0.16385024303852533,0.026846902143783817
2024-05-01,Airtel Payments Bank Apps,17.29,1330.15,13884.630000000001,0.12452618470927923,0.015506770678249529
2024-05-01,Mobikwik,11.12,2536.09,13884.630000000001,0.08008855835553413,0.006414177179467797
2024-05-01,Groww,10.15,7086.12,13884.630000000001,0.07310241612488053,0.005343963243295192
2024-05-01,Bajaj Finserv,9.55,1685.51,13884.630000000001,0.06878109103375458,0.004730838483793636
2024-05-01,Slice,9.05,646.12,13884.630000000001,0.06517998679114964,0.004248430678094442
2024-05-01,State Bank of India Apps,7.12,2494.2,13884.630000000001,0.05127972441469452,0.002629610136047017
2024-05-01,IDFC Bank Apps,6.99,1690.27,13884.630000000001,0.05034343731161723,0.002534461680348734
2024-05-01,Samsung Pay,6.56,547.28,13884.630000000001,0.04724648766297697,0.002232230596487835
2024-05-01,Jupiter,6.07,769.1,13884.630000000001,0.04371740550522412,0.0019112115441082002
2024-05-01,Federal Bank Apps,5.95,811.83,13884.630000000001,0.04285314048699893,0.001836391649598467
2024-05-01,India Post Payments Bank Apps,5.67,703.81,13884.630000000001,0.04083652211114015,0.0016676215381336386
2024-05-01,Flipkart,4.44,251.85,13884.630000000001,0.03197780567433198,0.0010225800557453384
2024-05-01,Canara Bank Apps,3.06,828.58,13884.630000000001,0.02203875796474231,0.0004857068526284926
2024-05-01,Deutsche Bank Apps,2.34,369.42,13884.630000000001,0.016853167855391173,0.0002840292667619903
2024-05-01,RBL Bank Apps,2.24,931.34,13884.630000000001,0.016132947006870187,0.00026027197912648173
2024-05-01,Jio Payments Bank Apps,2.02,170.98,13884.630000000001,0.014548461140124008,0.00021165772154569835
2024-05-01,Punjab National Bank Apps,1.74,444.5,13884.630000000001,0.012531842764265232,0.00015704708306826687
2024-05-01,Timepay,1.61,17.69,13884.630000000001,0.011595555661187947,0.00013445691109170783
2024-05-01,Indian Bank Apps,1.55,329.58,13884.630000000001,0.011163423152075351,0.00012462201647229197
2024-05-01,Other Apps,1.29,148.93,13884.630000000001,0.009290848945920777,8.63198741359172e-05
2024-05-01,OmniCard,1.24,45.65,13884.630000000001,0.008930738521660282,7.975809054226687e-05
2024-05-01,Union Bank Apps,1.19,505.24,13884.630000000001,0.008570628097399786,7.345566598393869e-05
2024-05-01,Other Apps,1.18,112.6,13884.630000000001,0.008498606012547687,7.22263041565117e-05
2024-05-01,Bank of Baroda Apps,1.02,463.85,13884.630000000001,0.007346252654914102,5.39674280698325e-05
2024-05-01,Central Bank of India Apps,0.95,213.29,13884.630000000001,0.006842098060949409,4.681430587564766e-05
2024-05-01,AU Small Finance Bank Apps,0.82,249.6,13884.630000000001,0.005905810957872121,3.487860307012242e-05
2024-05-01,DBS Digibank Apps,0.48,193.09,13884.630000000001,0.0034570600729007537,1.1951264347644565e-05
2024-05-01,South Indian Bank Apps,0.47,141.47,13884.630000000001,0.0033850379880486546,1.1458482180532484e-05
2024-05-01,Jammu and Kashmir Bank Apps,0.43,64.02,13884.630000000001,0.003096949648640259,9.591097126213024e-06
2024-05-01,Fino Payments bank Apps,0.38,53.86,13884.630000000001,0.0027368392243797635,7.490288940103625e-06
2024-05-01,HSBC Bank Apps,0.37,144.11,13884.630000000001,0.0026648171395276645,7.101250387120404e-06
2024-05-01,IndusInd Bank Apps,0.36,74.41,13884.630000000001,0.0025927950546755655,6.722586195550068e-06
2024-05-01,Shriram One,0.29,36.28,13884.630000000001,0.0020886404607108723,4.362418974118525e-06
2024-05-01,Bank of India Apps,0.21,81.09,13884.630000000001,0.0015124637818940798,2.2875466915413423e-06
2024-05-01,UCO Bank Apps,0.2,65.61,13884.630000000001,0.001440441697041981,2.074872282577182e-06
2024-05-01,Kiwi,0.18,36.03,13884.630000000001,0.0012963975273377827,1.680646548887517e-06
2024-05-01,TataNeu,0.18,25.1,13884.630000000001,0.0012963975273377827,1.680646548887517e-06
2024-05-01,Standard Chartered Bank Apps,0.16,114.42,13884.630000000001,0.0011523533576335847,1.3279182608493964e-06
2024-05-01,Digikhata,0.16,52.29,13884.630000000001,0.0011523533576335847,1.3279182608493964e-06
2024-05-01,Karnataka Bank Apps,0.16,30.0,13884.630000000001,0.0011523533576335847,1.3279182608493964e-06
2024-05-01,Indian Overseas Bank Apps,0.12,34.43,13884.630000000001,0.0008642650182251884,7.469540217277853e-07
2024-05-01,Dhani,0.11,13.12,13884.630000000001,0.0007922429333730895,6.276488654795975e-07
2024-05-01,Ultracash,0.09,6.19,13884.630000000001,0.0006481987636688914,4.2016163722187926e-07
2024-05-01,Tamilnad Mercantile Bank Apps,0.08,25.66,13884.630000000001,0.0005761766788167923,3.319795652123491e-07
2024-05-01,Citi Bank Apps,0.08,66.74,13884.630000000001,0.0005761766788167923,3.319795652123491e-07
2024-05-01,City Union Bank Apps,0.08,28.77,13884.630000000001,0.0005761766788167923,3.319795652123491e-07
2024-05-01,NSDL Payments Bank Apps,0.07,12.71,13884.630000000001,0.0005041545939646933,2.541718546157048e-07
2024-05-01,IDBI Bank Apps,0.07,27.32,13884.630000000001,0.0005041545939646933,2.541718546157048e-07
2024-05-01,Aditya Birla Capital Digital,0.05,1.84,13884.630000000001,0.00036011042426049524,1.2967951766107388e-07
2024-05-01,Karur Vysya Bank Apps,0.05,20.63,13884.630000000001,0.00036011042426049524,1.2967951766107388e-07
2024-05-01,Bank of Maharashtra Apps,0.05,10.49,13884.630000000001,0.00036011042426049524,1.2967951766107388e-07
2024-05-01,Niyo Global,0.04,22.56,13884.630000000001,0.0002880883394083962,8.299489130308727e-08
2024-05-01,MakeMyTrip,0.04,18.12,13884.630000000001,0.0002880883394083962,8.299489130308727e-08
2024-05-01,Equitas Small Finance Bank Apps,0.04,25.35,13884.630000000001,0.0002880883394083962,8.299489130308727e-08
2024-05-01,Punjab Sind Bank Apps,0.03,12.97,13884.630000000001,0.0002160662545562971,4.668462635798658e-08
2024-05-01,Cheq,0.01,1.13,13884.630000000001,7.202208485209904e-05,5.1871807064429545e-09
2024-06-01,PhonePe,6716.09,1009064.99,13629.1,49.27757518838368,2428.279416446807
2024-06-01,Google Pay,5103.99,707241.27,13629.1,37.44920794476524,1402.4431756902682
2024-06-01,Paytm,1104.89,120840.45,13629.1,8.106844912723512,65.72093443895108
2024-06-01,Cred,138.42,45720.01,13629.1,1.0156209874459794,1.0314859901407463
2024-06-01,Axis Bank Apps,75.07,6614.04,13629.1,0.5508067297180297,0.3033880535026706
2024-06-01,Amazon Pay,67.07,7377.3,13629.1,0.49210879661899903,0.24217106770979935
2024-06-01,ICICI Bank Apps,51.65,29996.18,13629.1,0.37896853057061725,0.14361714716285287
2024-06-01,FamApp by Trio,50.78,641.36,13629.1,0.3725851303460977,0.1388196793550186
2024-06-01,Kotak Mahindra Bank Apps,42.65,6073.08,13629.1,0.31293335583420767,0.09792728519365884
2024-06-01,WhatsApp,37.18,2923.79,13629.1,0.2727986440777454,0.07441910021065641
2024-06-01,Navi,35.72,1769.66,13629.1,0.26208627128717227,0.06868921359721326
2024-06-01,HDFC Bank Apps,34.6,8167.3,13629.1,0.253868560653308,0.06444924608818231
2024-06-01,BHIM,22.72,7965.69,13629.1,0.16670213000124734,0.027789600146952767
2024-06-01,Yes Bank Apps,22.55,9317.05,13629.1,0.16545479892289294,0.027375290486614936
2024-06-01,Airtel Payments Bank Apps,15.76,1192.07,13629.1,0.11563492820509057,0.013371436620996451
2024-06-01,Mobikwik,11.59,2564.79,13629.1,0.0850386305772208,0.007231568690449033
2024-06-01,Groww,11.26,9094.72,13629.1,0.08261734083688578,0.006825625006958155
2024-06-01,Bajaj Finserv,8.23,1852.43,13629.1,0.06038549867562788,0.003646408450304257
2024-06-01,Slice,7.86,634.47,13629.1,0.057670719269797714,0.0033259118610958175
2024-06-01,IDFC Bank Apps,7.33,1654.91,13629.1,0.05378198120198693,0.002892501502010875
2024-06-01,State Bank of India Apps,7.22,2426.08,13629.1,0.05297488462187525,0.002806338400700995
2024-06-01,Samsung Pay,6.38,542.12,13629.1,0.04681160164647702,0.00219132604870845
2024-06-01,India Post Payments Bank Apps,6.01,732.1,13629.1,0.04409682224064685,0.0019445297317232067
2024-06-01,Flipkart UPI,5.97,337.24,13629.1,0.0438033325751517,0.0019187319446893458
2024-06-01,Federal Bank Apps,5.67,790.57,13629.1,0.04160216008393804,0.0017307397236496077
2024-06-01,Jupiter Money,5.63,750.68,13629.1,0.04130867041844289,0.0017064062517395387
2024-06-01,Canara Bank Apps,2.88,793.85,13629.1,0.021131255915651067,0.00044652997657273824
2024-06-01,Jio Payments Bank Apps,2.33,186.62,13629.1,0.017095773015092706,0.00029226545498357197
2024-06-01,Deutsche Bank Apps,2.25,334.12,13629.1,0.0165087936841024,0.0002725402689042593
2024-06-01,Timepay,1.82,20.2,13629.1,0.013353779780029496,0.0001783234344135246
2024-06-01,Punjab National Bank Apps,1.8,472.48,13629.1,0.01320703494728192,0.00017442577209872596
2024-06-01,RBL Bank Apps,1.75,785.07,13629.1,0.012840172865412976,0.00016487003921368767
2024-06-01,Indian Bank Apps,1.73,330.47,13629.1,0.0126934280326654,0.00016112311522045578
2024-06-01,Other Apps,1.54,184.11,13629.1,0.01129935212156342,0.00012767535836707974
2024-06-01,OmniCard,1.28,53.41,13629.1,0.00939166929584492,8.82034521625162e-05
2024-06-01,Union Bank Apps,1.06,461.02,13629.1,0.007777476135621575,6.048913504016311e-05
2024-06-01,Bank of Baroda Apps,1.03,450.62,13629.1,0.007557358886500209,5.7113673339363684e-05
2024-06-01,Central Bank of India Apps,0.83,188.63,13629.1,0.00608991055902444,3.7087010616917365e-05
2024-06-01,AU Small Finance Bank Apps,0.76,227.63,13629.1,0.0055763036444079215,3.1095162334637065e-05
2024-06-01,Jammu and Kashmir Bank Apps,0.75,97.58,13629.1,0.005502931228034132,3.0282252100473244e-05
2024-06-01,DBS Digibank Apps,0.5,198.68,13629.1,0.003668620818689422,1.3458778711321444e-05
2024-06-01,South Indian Bank Apps,0.49,144.78,13629.1,0.003595248402315633,1.2925811074353114e-05
2024-06-01,IndusInd Bank Apps,0.43,117.86,13629.1,0.0031550139040729024,9.954112734893337e-06
2024-06-01,Fino Payments bank Apps,0.41,55.79,13629.1,0.0030082690713253255,9.049682805492535e-06
2024-06-01,HSBC Bank Apps,0.4,148.09,13629.1,0.0029348966549515377,8.613618375245725e-06
2024-06-01,Shriram One,0.28,37.04,13629.1,0.0020544276584660765,4.220673003870406e-06
2024-06-01,UCO Bank Apps,0.22,67.4,13629.1,0.0016141931602233455,2.605619558511831e-06
2024-06-01,Digikhata,0.19,63.31,13629.1,0.0013940759111019804,1.9434476459148166e-06
2024-06-01,Karnataka Bank Apps,0.18,33.55,13629.1,0.0013207034947281917,1.7442577209872587e-06
2024-06-01,Standard Chartered Bank Apps,0.17,117.35,13629.1,0.0012473310783544034,1.5558348190287589e-06
2024-06-01,TataNeu,0.16,23.31,13629.1,0.001173958661980615,1.3781789400393157e-06
2024-06-01,Kiwi,0.15,31.43,13629.1,0.0011005862456068265,1.2112900840189299e-06
2024-06-01,Suryoday,0.14,0.02,13629.1,0.0010272138292330383,1.0551682509676014e-06
2024-06-01,Indian Overseas Bank Apps,0.13,37.62,13629.1,0.0009538414128592497,9.098134408853296e-07
2024-06-01,super.money,0.13,5.04,13629.1,0.0009538414128592497,9.098134408853296e-07
2024-06-01,Dhani,0.11,13.84,13629.1,0.0008070965801116728,6.514048896279578e-07
2024-06-01,Bank of India Apps,0.1,38.05,13629.1,0.0007337241637378844,5.383511484528578e-07
2024-06-01,Ultracash,0.09,6.51,13629.1,0.0006603517473640958,4.360644302468147e-07
2024-06-01,Tamilnad Mercantile Bank Apps,0.08,26.21,13629.1,0.0005869793309903075,3.4454473500982893e-07
2024-06-01,City Union Bank Apps,0.08,28.66,13629.1,0.0005869793309903075,3.4454473500982893e-07
2024-06-01,POPClub,0.07,4.87,13629.1,0.0005136069146165191,2.6379206274190035e-07
2024-06-01,Citi Bank Apps,0.07,70.51,13629.1,0.0005136069146165191,2.6379206274190035e-07
2024-06-01,Aditya Birla Capital Digital,0.07,3.45,13629.1,0.0005136069146165191,2.6379206274190035e-07
2024-06-01,IDBI Bank Apps,0.07,27.06,13629.1,0.0005136069146165191,2.6379206274190035e-07
2024-06-01,NSDL Payments Bank Apps,0.06,10.09,13629.1,0.0004402344982427306,1.9380641344302878e-07
2024-06-01,Bank of Maharashtra Apps,0.05,11.11,13629.1,0.0003668620818689422,1.3458778711321446e-07
2024-06-01,Karur Vysya Bank Apps,0.05,18.73,13629.1,0.0003668620818689422,1.3458778711321446e-07
2024-06-01,Niyo Global,0.05,24.78,13629.1,0.0003668620818689422,1.3458778711321446e-07
2024-06-01,Equitas Small Finance Bank Apps,0.04,26.25,13629.1,0.00029348966549515374,8.613618375245723e-08
2024-06-01,Punjab Sind Bank Apps,0.03,12.38,13629.1,0.0002201172491213653,4.8451603360757194e-08
2024-08-01,PhonePe,7236.49,1033264.34,14780.89,48.95841860672801,2396.9267524716115
2024-08-01,Google Pay,5592.45,742223.07,14780.89,37.83567836578176,1431.5385573988858
2024-08-01,Paytm,1078.9,113672.17,14780.89,7.2992898262553885,53.27963196767542
2024-08-01,Cred,147.48,50720.89,14780.89,0.9977748295265034,0.995554610436643
2024-08-01,Axis Bank Apps,113.97,5834.35,14780.89,0.7710631768452374,0.5945384226866698
2024-08-01,Navi,88.71,4651.32,14780.89,0.6001668370443187,0.3602002322877818
2024-08-01,Amazon Pay,70.72,7744.21,14780.89,0.4784556275028094,0.2289197874891071
2024-08-01,Fam Pay by Trio,57.16,686.06,14780.89,0.3867155496049291,0.14954891630624237
2024-08-01,ICICI Bank Apps,51.31,21309.33,14780.89,0.34713741865340997,0.12050438742935282
2024-08-01,Kotak Mahindra Bank Apps,46.94,6349.0,14780.89,0.31757221655800155,0.10085211272956224
2024-08-01,WhatsApp,45.43,3421.99,14780.89,0.3073563229277804,0.09446790924368605
2024-08-01,HDFC Bank Apps,36.0,8835.19,14780.89,0.24355772893242558,0.0593203673227209
2024-08-01,Yes Bank Apps,26.3,9717.22,14780.89,0.1779324519700776,0.03165995746408397
2024-08-01,BHIM,25.94,8363.28,14780.89,0.17549687468075334,0.030799153022712043
2024-08-01,Airtel Payments Bank Apps,17.56,1221.86,14780.89,0.11880204777926093,0.014113926556545796
2024-08-01,Mobikwik,14.94,3012.52,14780.89,0.10107645750695661,0.010216450262155605
2024-08-01,Groww,13.65,9693.95,14780.89,0.09234897222021138,0.008528332670129373
2024-08-01,super.money,11.63,385.77,14780.89,0.07868267743011417,0.006190963727571398
2024-08-01,Bajaj Finserv,11.01,2639.91,14780.89,0.07448807209850015,0.0055484728849513575
2024-08-01,slice,10.53,775.67,14780.89,0.07124063571273448,0.005075228176754539
2024-08-01,State Bank of India Apps,9.0,2827.84,14780.89,0.060889432233106396,0.003707522957670056
2024-08-01,Flipkart UPI,8.6,468.99,14780.89,0.05818323524496834,0.0033852888635713257
2024-08-01,IDFC Bank Apps,8.01,1768.92,14780.89,0.0541915946874647,0.002936728934770452
2024-08-01,Samsung Pay,7.14,567.24,14780.89,0.048305616238264404,0.0023334325601584737
2024-08-01,India Post Payments Bank Apps,7.04,906.0,14780.89,0.047629066991229894,0.0022685280224550653
2024-08-01,Federal Bank Apps,6.25,901.05,14780.89,0.042284327939657224,0.0017879643893084765
2024-08-01,Jupiter Money,6.04,807.39,14780.89,0.04086357452088474,0.0016698317226239003
2024-08-01,Deutsche Bank Apps,3.73,369.45,14780.89,0.02523528691438743,0.0006368197056514535
2024-08-01,Canara Bank Apps,3.1,810.75,14780.89,0.020973026658069983,0.00043986784720011413
2024-08-01,Jio Payments Bank Apps,2.62,201.6,14780.89,0.017725590272304307,0.00031419655050160907
2024-08-01,Punjab National Bank Apps,2.57,595.26,14780.89,0.01738731564878705,0.000302318745470555
2024-08-01,Indian Bank Apps,2.26,373.75,14780.89,0.01529001298298005,0.0002337844970196985
2024-08-01,Others,1.82,230.58,14780.89,0.012313196296028183,0.00015161480302452218
2024-08-01,RBL Bank Apps,1.55,554.3,14780.89,0.010486513329034991,0.00010996696180002853
2024-08-01,Timepay,1.29,12.9,14780.89,0.008727485286745251,7.616899943035483e-05
2024-08-01,Union Bank Apps,1.27,468.83,14780.89,0.008592175437338347,7.382547874600041e-05
2024-08-01,OmniCard,1.21,61.66,14780.89,0.008186245889117639,6.701462175709544e-05
2024-08-01,Bank of Baroda Apps,1.13,449.45,14780.89,0.007645006491490025,5.844612425492462e-05
2024-08-01,Jammu and Kashmir Bank Apps,0.93,122.73,14780.89,0.006291907997420995,3.9588106248010276e-05
2024-08-01,Central Bank of India Apps,0.85,173.27,14780.89,0.005750668599793382,3.307018934464958e-05
2024-08-01,Pop Club,0.77,72.62,14780.89,0.005209429202165769,2.713815261237748e-05
2024-08-01,South Indian Bank Apps,0.62,168.87,14780.89,0.004194605331613996,1.7594713888004563e-05
2024-08-01,AU Small Finance Bank Apps,0.53,155.57,14780.89,0.003585711009282932,1.2857323442092824e-05
2024-08-01,DBS Digibank Apps,0.52,199.46,14780.89,0.0035180560845794813,1.237671861424671e-05
2024-08-01,Aditya Birla Capital Digital,0.51,16.36,14780.89,0.0034504011598760296,1.190526816407385e-05
2024-08-01,HSBC Bank Apps,0.49,168.59,14780.89,0.003315091310469126,1.0989830396747908e-05
2024-08-01,Fino Payments bank Apps,0.46,54.37,14780.89,0.0031121265363587714,9.685331578308443e-06
2024-08-01,IndusInd Bank Apps,0.37,101.49,14780.89,0.002503232214027707,6.266171517346057e-06
2024-08-01,Digikhata,0.33,110.14,14780.89,0.0022326125152139016,4.9845586430897445e-06
2024-08-01,Shri Ram One,0.33,37.87,14780.89,0.0022326125152139016,4.9845586430897445e-06
2024-08-01,Kiwi,0.29,37.8,14780.89,0.0019619928164000947,3.849415811605576e-06
2024-08-01,UCO Bank Apps,0.24,53.95,14780.89,0.0016237181928828374,2.6364607698987074e-06
2024-08-01,Suryoday Bank Apps,0.21,0.02,14780.89,0.0014207534187724827,2.0185402769536975e-06
2024-08-01,Karnataka Bank Apps,0.19,39.14,14780.89,0.0012854435693655795,1.6523651700233213e-06
2024-08-01,TataNeu,0.18,28.51,14780.89,0.0012177886446621277,1.483009183068022e-06
2024-08-01,Standard Chartered Bank Apps,0.18,116.68,14780.89,0.0012177886446621277,1.483009183068022e-06
2024-08-01,Indian Overseas Bank Apps,0.17,46.55,14780.89,0.0011501337199586765,1.3228075737859832e-06
2024-08-01,Dhani,0.12,15.89,14780.89,0.0008118590964414187,6.591151924746769e-07
2024-08-01,Ultracash,0.12,8.68,14780.89,0.0008118590964414187,6.591151924746769e-07
2024-08-01,Bank of India Apps,0.11,28.04,14780.89,0.0007442041717379671,5.538398492321937e-07
2024-08-01,IDBI Bank Apps,0.09,33.76,14780.89,0.0006088943223310639,3.707522957670055e-07
2024-08-01,City Union Bank Apps,0.08,29.36,14780.89,0.0005412393976276125,2.929400855443008e-07
2024-08-01,Niyo Global,0.08,40.29,14780.89,0.0005412393976276125,2.929400855443008e-07
2024-08-01,Tamilnad Mercantile Bank Apps,0.08,24.17,14780.89,0.0005412393976276125,2.929400855443008e-07
2024-08-01,NSDL Payments Bank Apps,0.08,11.72,14780.89,0.0005412393976276125,2.929400855443008e-07
2024-08-01,Karur Vysya Bank Apps,0.06,21.0,14780.89,0.00040592954822070936,1.6477879811866921e-07
2024-08-01,Rapi Pay,0.06,9.04,14780.89,0.00040592954822070936,1.6477879811866921e-07
2024-08-01,Equitas Small Finance Bank Apps,0.04,26.4,14780.89,0.00027061969881380624,7.32350213860752e-08
2024-08-01,Punjab Sind Bank Apps,0.03,13.83,14780.89,0.00020296477411035468,4.1194699529667304e-08
2024-08-01,Allahabad Bank Apps,0.02,5.13,14780.89,0.00013530984940690312,1.83087553465188e-08
2024-09-01,PhonePe,7221.22,1030871.0,14852.68,48.61896977515169,2363.8042219971135
2024-09-01,Google Pay,5625.22,746690.05,14852.68,37.87343428929998,1434.3970248659234
2024-09-01,Paytm (OCL),1064.62,113351.54,14852.68,7.167864654728977,51.37828370851295
2024-09-01,Cred,140.0,47982.71,14852.68,0.9425908320922555,0.8884774767443705
2024-09-01,Navi,120.41,6549.1,14852.68,0.8106954435159176,0.6572271021374704
2024-09-01,Axis Bank Apps,120.38,5986.48,14852.68,0.8104934597661836,0.6568996483237582
2024-09-01,Amazon Pay,70.98,7845.04,14852.68,0.47789355187077354,0.22838224691966372
